package_id,year,supplier_name,work_unit,procurement_method,procurement_type,is_partial_snapshot_year,split,baseline_score,baseline_rank,top_feature_1,top_feature_1_contribution,top_feature_2,top_feature_2_contribution,top_feature_3,top_feature_3_contribution
10110652000,2026,PT. PENTA GRAPHI PARAMA,UNIT PENGELOLA SISTEM PENGENDALIAN LALU LINTAS - 2.15.0.00.0.00.01.0008,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,23.7211686493,172,hps_to_pagu_ratio,114.161244214,bid_submission_duration_days,1.69822376991,partial_snapshot_year_flag,1
10035960000,2025,PT. Patroon Arsindo,DINAS PERPUSTAKAAN DAN KEARSIPAN - 2.23.2.24.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,23.4767423899,173,supplier_prior_contract_share_year,65.5595028386,hps_to_pagu_ratio,47.3034167627,supplier_prior_package_count_year,2
10118290000,2026,PT. TIRAMATSI UTAMA,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA SELATAN - 1.02.0.00.0.00.01.0004,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,23.3764820141,174,hps_to_pagu_ratio,57.4856570499,supplier_prior_contract_share_year,54.4517966996,contract_to_hps_ratio,1.72875060801
10041263000,2025,PT. TIRAMATSI UTAMA,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,23.3744377381,175,supplier_prior_work_unit_contract_share_year,101.714287214,supplier_prior_contract_share_year,10.2016962998,supplier_prior_package_count_year,3
10118191000,2026,PT. INKONEKSI IZI KONSULTAN,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA TIMUR - 1.04.0.00.0.00.01.0005,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,23.2236824404,176,supplier_prior_contract_share_year,111.289295102,supplier_prior_package_count_year,2,partial_snapshot_year_flag,1
10018598000,2025,PT. ALOCITA MANDIRI,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA TIMUR - 1.04.0.00.0.00.01.0005,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,23.0934653876,177,supplier_prior_contract_share_year,107.885124404,supplier_prior_package_count_year,3,evaluation_duration_days,1.58808867942
10036444000,2025,PT. SEWUN INDO KONSULTAN,KOTA ADMINISTRASI JAKARTA TIMUR - 7.01.0.00.0.00.05.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,22.3821591974,178,supplier_prior_contract_share_year,57.0942913601,hps_to_pagu_ratio,42.9162257166,supplier_prior_package_count_year,10
59099127,2024,PRISMA KARYA NUSANTARA,"DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN - 1.03.0.00.0.00.03.0000",Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,22.3264124505,179,hps_to_pagu_ratio,105.475252656,bid_submission_duration_days,2.977890033,savings_to_hps_ratio,1.08945978186
10112201000,2026,PT. BUMI MADANI,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,21.8292000513,180,supplier_prior_contract_share_year,103.580349482,supplier_prior_package_count_year,2,hps_to_pagu_ratio,1.56565077399
10009631000,2025,CV. DEARINDO HUTAMA PERSADA,PUSAT PELATIHAN KESEHATAN DAERAH - 1.02.0.00.0.00.01.0010,Tender,Pekerjaan Konstruksi,false,train,21.4714253422,181,supplier_prior_contract_share_year,95.2605511035,procurement_type_code,5,work_unit_supplier_hhi_prior_package_count_year,3.3724537986
61245127,2024,PT. ASURANSI UMUM BUMIPUTERA MUDA 1967,UNIT PENGELOLA SAMPAH TERPADU - 2.11.0.00.0.00.01.0008,Tender,Jasa Lainnya,false,train,20.2131380729,182,supplier_prior_contract_share_year,81.2355310235,hps_to_pagu_ratio,12.1416382559,procurement_type_code,4
59647127,2024,PT. KOMSHA AKUR CONSULT,"DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN - 1.03.0.00.0.00.03.0000",Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,20.2003969728,183,hps_to_pagu_ratio,89.4826895163,supplier_prior_contract_share_year,6.1239845932,bid_submission_duration_days,2.23728318328
10124130000,2026,RAFJA KARYA WASISTA,"DINAS TENAGA KERJA, TRANSMIGRASI, DAN ENERGI - 2.07.3.32.3.29.01.0000",Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,20.0320544829,184,hps_to_pagu_ratio,96.4677335459,partial_snapshot_year_flag,1,year_value,1
10026131000,2025,PT. SEWUN INDO KONSULTAN,KOTA ADMINISTRASI JAKARTA PUSAT - 7.01.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,20.0058526451,185,supplier_prior_contract_share_year,46.5931938081,hps_to_pagu_ratio,43.8765391262,supplier_prior_package_count_year,8
10022364000,2025,PT. HUDA TATA SARANA,"SUKU DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN KOTA ADMINISTRASI JAKARTA UTARA - 1.03.0.00.0.00.03.0002",Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,19.9218267282,186,hps_to_pagu_ratio,92.361188328,supplier_prior_contract_share_year,3.01011755901,bid_submission_duration_days,2.2074243038
10013438000,2025,PT. SEWUN INDO KONSULTAN,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA TIMUR - 1.02.0.00.0.00.01.0005,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,19.8214216772,187,supplier_prior_contract_share_year,90.2529207207,supplier_prior_package_count_year,5,work_unit_supplier_hhi_prior_package_count_year,1.34898151936
59429127,2024,PT. ALOCITA MANDIRI,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.03.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,19.7601603851,188,hps_to_pagu_ratio,87.4790264314,supplier_prior_contract_share_year,6.86481626841,supplier_prior_package_count_year,2
61261127,2024,PT. ALOCITA MANDIRI,PUSKESMAS PULO GADUNG - 1.02.0.00.0.00.01.0130,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,19.4748337815,189,hps_to_pagu_ratio,80.8083280341,supplier_prior_contract_share_year,10.7687154305,supplier_prior_package_count_year,4
10122699000,2026,PT. TIRAMATSI UTAMA,SEKRETARIAT MASJID RAYA KH HASYIM ASY'ARI - 1.06.0.00.0.00.01.0036,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,19.3280567638,190,supplier_prior_contract_share_year,90.8003892773,supplier_prior_package_count_year,2,hps_to_pagu_ratio,1.69086087609
10021471000,2025,PT.HERPIS PERTOMA MULIA,SUKU DINAS KESEHATAN KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - 1.02.0.00.0.00.01.0006,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,19.1678756652,191,hps_to_pagu_ratio,65.0084297266,supplier_prior_contract_share_year,28.3132792392,supplier_prior_package_count_year,1
10028642000,2025,PT. IKA ADYA PERKASA,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,18.796519777,192,supplier_prior_work_unit_contract_share_year,70.0064287563,supplier_prior_contract_share_year,19.9981836768,savings_to_hps_ratio,1.488993226
10117448000,2026,Andalas Indah Rekatama,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.03.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,18.7500714013,193,supplier_prior_contract_share_year,83.2968273672,hps_to_pagu_ratio,7.1045481202,work_unit_supplier_hhi_prior_package_count_year,1.34898151936
10031624000,2025,PT. PENTA REKAYASA,UNIT PENGELOLA TAMAN MARGASATWA RAGUNAN - 3.28.0.00.0.00.01.0006,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,18.4839099791,194,hps_to_pagu_ratio,53.7375698728,supplier_prior_contract_share_year,32.5337160694,work_unit_supplier_hhi_prior_package_count_year,3.3724537986
10025962000,2025,PT. BUMI MADANI,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA UTARA - 1.04.0.00.0.00.01.0002,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,18.2806717397,195,supplier_prior_contract_share_year,81.3700142385,supplier_prior_package_count_year,8,log_pagu,0.697418749601
59449127,2024,PT. BAYU BERLIAN MANDIRI,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.03.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,18.2699252223,196,hps_to_pagu_ratio,87.4790264314,bid_submission_duration_days,1.70088974135,year_value,1
10110236000,2026,Danureksa Sarana Cipta,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA UTARA - 1.04.0.00.0.00.01.0002,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,18.2659441471,197,supplier_prior_contract_share_year,86.9807392162,work_unit_supplier_hhi_prior_package_count_year,1.34898151936,partial_snapshot_year_flag,1
59426127,2024,PT. Rudian Hanskoji Konsultan,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.03.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,18.1680971693,198,hps_to_pagu_ratio,87.4790264314,bid_submission_duration_days,1.10424534622,year_value,1
10016473000,2025,PT. ALOCITA MANDIRI,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA SELATAN - 1.04.0.00.0.00.01.0004,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,18.1574859434,199,supplier_prior_contract_share_year,78.5212619339,bid_submission_duration_days,8.39194471436,supplier_prior_package_count_year,2
59614127,2024,PT. INTIMULYA MULTIKENCANA,RUMAH SAKIT UMUM DAERAH PASAR MINGGU - 1.02.0.00.0.00.01.0063,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,18.1082595161,200,hps_to_pagu_ratio,86.5543308994,bid_submission_duration_days,1.53293354432,year_value,1
10027993000,2025,PT. PENTA REKAYASA,UNIT PENGELOLA PRASARANA DAN SARANA PENDIDIKAN - 1.01.0.00.0.00.01.0039,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,17.5410758017,201,supplier_prior_contract_share_year,74.6674805133,hps_to_pagu_ratio,7.81478106377,supplier_prior_package_count_year,2
10065921000,2025,CV.HANYTECH JAYA MAKMUR,BIRO UMUM DAN ADMINISTRASI SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0007,Tender,Pekerjaan Konstruksi,false,train,17.4760646727,202,hps_to_pagu_ratio,77.1193469521,procurement_type_code,5,tender_duration_days,2.12288701624
10035929000,2025,PT. ANGKASARAYA NUSANTARA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,Tender,Pekerjaan Konstruksi,false,train,16.8710059489,203,hps_to_pagu_ratio,73.7186280684,procurement_type_code,5,log_pagu,1.96131672183
10118419000,2026,CAKRA GATRA UTAMA. PT,PUSAT PENDIDIKAN DAN PELATIHAN PENANGGULANGAN KEBAKARAN DAN PENYELAMATAN - 1.05.0.00.0.00.02.0007,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,16.8165350762,204,supplier_prior_contract_share_year,79.5170246071,hps_to_pagu_ratio,1.56565077399,partial_snapshot_year_flag,1
10050157000,2025,PT.BALQIS MANDIRI KONSULTAN,SUKU DINAS SUMBER DAYA AIR KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - 1.03.0.00.0.00.02.0006,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,16.7461434511,205,supplier_prior_work_unit_contract_share_year,57.5561674433,supplier_prior_contract_share_year,19.5079224549,supplier_prior_package_count_year,5
10044459000,2025,PT. GALAXY INTRANUSA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,Tender,Pekerjaan Konstruksi,false,train,16.7166626598,206,supplier_prior_contract_share_year,73.0107290849,procurement_type_code,5,contract_to_hps_ratio,2.05215250484
10065666000,2025,PT. Perancang Adhinusa,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,16.5499982349,207,supplier_prior_work_unit_contract_share_year,66.8478594716,supplier_prior_contract_share_year,11.4681481718,hps_to_pagu_ratio,2.43398353116
10033001000,2025,PT.BUARAN RAYA PERMAI,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Tender,Pekerjaan Konstruksi,false,train,16.5376124738,208,hps_to_pagu_ratio,71.1170554285,procurement_type_code,5,evaluation_duration_days,2.3252985134
57653127,2024,PT. KANTA KARYA UTAMA,UNIT PENGELOLA PRASARANA DAN SARANA PENDIDIKAN - 1.01.0.00.0.00.01.0039,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,16.4742961682,209,hps_to_pagu_ratio,72.3437729649,tender_duration_days,4.02859106683,evaluation_duration_days,3.49856234029
10016550000,2025,PT. SEWUN INDO KONSULTAN,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA SELATAN - 1.04.0.00.0.00.01.0004,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,16.297194265,210,supplier_prior_contract_share_year,52.4938756138,contract_to_hps_ratio,9.24115753087,savings_to_hps_ratio,9.24115753087
10015896000,2025,PT. MIKRO CORDANIEL,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,16.115259293,211,supplier_prior_contract_share_year,76.6616641719,hps_to_pagu_ratio,1.56565077399,supplier_prior_package_count_year,1
10128924000,2026,PT. Gumilang Sajati,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,15.9879226908,212,supplier_prior_contract_share_year,69.6286828462,hps_to_pagu_ratio,7.31093060765,partial_snapshot_year_flag,1
10108547000,2026,PT. BUMI MADANI,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA TIMUR - 1.04.0.00.0.00.01.0005,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,15.818566318,213,supplier_prior_contract_share_year,75.1284911739,partial_snapshot_year_flag,1,supplier_prior_package_count_year,1
10069373000,2025,PT. BUMI MADANI,PUSAT DATA DAN INFORMASI PERENCANAAN PEMBANGUNAN - 5.01.0.00.0.00.01.0008,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,15.628568379,214,supplier_prior_contract_share_year,53.3923645972,supplier_prior_package_count_year,19,work_unit_supplier_hhi_prior_package_count_year,3.3724537986
10020910000,2025,PT. MORES DATA ANALITIKA,SEKRETARIAT DPRD - 4.02.0.00.0.00.02.0000,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,false,train,15.5959629152,215,hps_to_pagu_ratio,75.1828280131,procurement_type_code,1,work_unit_supplier_hhi_prior_package_count_year,0.674490759881
10032433000,2025,PT. TRI BINA BUANA,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,15.5432997806,216,supplier_prior_work_unit_contract_share_year,49.8995921137,supplier_prior_contract_share_year,23.7155240868,supplier_prior_package_count_year,2
10029988000,2025,PT. KANTA KARYA UTAMA,PUSAT PELAYANAN PENDANAAN PERSONAL DAN OPERASIONAL PENDIDIKAN - 1.01.0.00.0.00.01.0018,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,15.5267324779,217,supplier_prior_contract_share_year,73.0676922656,supplier_prior_package_count_year,2,log_contract_value,0.947105914499
10017751000,2025,PT. BUMI MADANI,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,15.5249480578,218,supplier_prior_contract_share_year,69.4449512605,supplier_prior_package_count_year,6,tender_duration_days,0.838091730542
10004673000,2025,Aditya Pratama,DINAS SOSIAL - 1.06.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Perorangan Konstruksi,false,train,15.5059325847,219,hps_to_pagu_ratio,69.5166108568,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,procurement_type_code,2
10055330000,2025,PT. BUMI MADANI,UNIT PENGELOLA RUMAH SUSUN II - 1.04.0.00.0.00.01.0010,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,15.3377015063,220,supplier_prior_contract_share_year,50.22500502,supplier_prior_package_count_year,17,hps_to_pagu_ratio,5.3002818546
60152127,2024,PT. SECON DWITUNGGAL PUTRA,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,15.3239589844,221,hps_to_pagu_ratio,69.930618569,contract_to_hps_ratio,2.10771368677,savings_to_hps_ratio,2.10771368677
10021794000,2025,PT. ISTANA KREASI INDAH CIPTA,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,15.2288824665,222,supplier_prior_work_unit_contract_share_year,71.1160700543,supplier_prior_contract_share_year,2.38584317555,supplier_prior_package_count_year,1
10004691000,2025,Widho Falen Kusuma,DINAS SOSIAL - 1.06.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Perorangan Konstruksi,false,train,15.1012381289,223,hps_to_pagu_ratio,69.5166108568,procurement_type_code,2,tender_duration_days,1.38874741408
10059252000,2025,PT. MODERN WIDYA TEHNICAL,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,Tender,Pekerjaan Konstruksi Terintegrasi,false,train,15.0921994651,224,hps_to_pagu_ratio,52.9833370476,bid_submission_duration_days,8.41593845679,procurement_type_code,6
10004564000,2025,Gita Tri Depi,DINAS SOSIAL - 1.06.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Perorangan Konstruksi,false,train,15.0775479749,225,hps_to_pagu_ratio,69.5166108568,procurement_type_code,2,tender_duration_days,1.38874741408
10004698000,2025,ARIF RAHMAN HAKIM,DINAS SOSIAL - 1.06.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Perorangan Konstruksi,false,train,15.0775479749,226,hps_to_pagu_ratio,69.5166108568,procurement_type_code,2,tender_duration_days,1.38874741408
10052296000,2025,PT. SECON DWITUNGGAL PUTRA,UNIT PENGELOLA SISTEM PENGENDALIAN LALU LINTAS - 2.15.0.00.0.00.01.0008,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,15.0218539693,227,hps_to_pagu_ratio,72.0710093309,evaluation_duration_days,0.906968469066,tender_duration_days,0.862614032533
10075028000,2025,PT. Pahala Yuditya Nusantara,SUKU DINAS LINGKUNGAN HIDUP KOTA ADMINISTRASI JAKARTA BARAT - 2.11.0.00.0.00.01.0003,Tender,Pekerjaan Konstruksi,false,train,14.986819985,228,hps_to_pagu_ratio,63.2803562913,procurement_type_code,5,work_unit_supplier_hhi_prior_package_count_year,3.3724537986
10026941000,2025,PT. ALFRIZ AULIATAMA,SUKU DINAS SUMBER DAYA AIR KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - 1.03.0.00.0.00.02.0006,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,14.6208686779,229,supplier_prior_contract_share_year,65.0725548091,supplier_prior_package_count_year,6,contract_to_hps_ratio,0.678650265393
61237127,2024,PT. HANASTHA KARYA MANDIRI,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.03.0000,Tender,Pekerjaan Konstruksi,false,train,14.6171254015,230,hps_to_pagu_ratio,62.4850882953,procurement_type_code,5,contract_to_hps_ratio,2.13554443955
10062764000,2025,PT. BUMI MADANI,SUKU DINAS LINGKUNGAN HIDUP KOTA ADMINISTRASI JAKARTA UTARA - 2.11.0.00.0.00.01.0002,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,14.556849132,231,supplier_prior_contract_share_year,51.8243026779,supplier_prior_package_count_year,18,work_unit_supplier_hhi_prior_package_count_year,1.34898151936
10116237000,2026,Danureksa Sarana Cipta,KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - KEP. SERIBU - 7.01.0.00.0.00.06.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,14.5245003863,232,supplier_prior_contract_share_year,67.9480111718,supplier_prior_package_count_year,2,partial_snapshot_year_flag,1
10099896000,2025,PT. Zalfa Mandiri,RUMAH SAKIT KHUSUS DAERAH DUREN SAWIT - 1.02.0.00.0.00.01.0062,Tender,Pengadaan Barang,false,train,14.522933887,233,hps_to_pagu_ratio,55.3702192856,procurement_type_code,7,contract_to_hps_ratio,3.43599817527
10055505000,2025,PT. BUMI MADANI,KOTA ADMINISTRASI JAKARTA TIMUR - 7.01.0.00.0.00.05.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,14.4717248869,234,supplier_prior_contract_share_year,53.5101768861,supplier_prior_package_count_year,15,hps_to_pagu_ratio,1.56565077399
10014744000,2025,PT. SEWUN INDO KONSULTAN,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,14.458885888,235,supplier_prior_contract_share_year,61.6059902156,hps_to_pagu_ratio,5.75623789819,supplier_prior_package_count_year,4
10037052000,2025,REBEKKA GEMILANG,"SUKU DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN KOTA ADMINISTRASI JAKARTA UTARA - 1.03.0.00.0.00.03.0002",Tender,Pekerjaan Konstruksi,false,train,14.423868251,236,hps_to_pagu_ratio,58.9576821602,procurement_type_code,5,work_unit_supplier_hhi_prior_package_count_year,3.3724537986
10020660000,2025,PT.BALQIS MANDIRI KONSULTAN,SUKU DINAS SUMBER DAYA AIR KOTA ADMINISTRASI JAKARTA BARAT - 1.03.0.00.0.00.02.0003,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,14.3230991189,237,supplier_prior_contract_share_year,63.8232028441,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,supplier_prior_package_count_year,3
10061849000,2025,Danureksa Sarana Cipta,DINAS PERHUBUNGAN - 2.15.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,14.3128989468,238,supplier_prior_contract_share_year,53.0172231248,supplier_prior_package_count_year,16,evaluation_duration_days,1.18399012942
10017126000,2025,PT. BUMI MADANI,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA TIMUR - 1.02.0.00.0.00.01.0005,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,14.2336790207,239,supplier_prior_contract_share_year,63.6752318322,supplier_prior_package_count_year,5,bid_submission_duration_days,0.861108756209
10112219000,2026,PT. INKONEKSI IZI KONSULTAN,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,14.1598276653,240,supplier_prior_contract_share_year,65.8845060331,hps_to_pagu_ratio,1.56565077399,work_unit_supplier_hhi_prior_package_count_year,1.34898151936
10137032000,2026,BENGKEL KREATIF UTAMA,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA UTARA - 1.02.0.00.0.00.01.0002,Tender,Pekerjaan Konstruksi,true,evaluation,13.9576198594,241,hps_to_pagu_ratio,56.1129810521,procurement_type_code,5,work_unit_supplier_hhi_prior_package_count_year,3.3724537986
10121899000,2026,PT. LAWU ALAM,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA UTARA - 1.04.0.00.0.00.01.0002,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,13.9281752027,242,supplier_prior_contract_share_year,65.8437505705,partial_snapshot_year_flag,1,supplier_prior_package_count_year,1
10025848000,2025,PT. SEWUN INDO KONSULTAN,SUKU DINAS BINA MARGA KOTA - JAKTIM - 1.03.0.00.0.00.01.0005,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,13.8340811543,243,supplier_prior_contract_share_year,51.5263709133,supplier_prior_package_count_year,9,contract_to_hps_ratio,3.53919204205
10061910000,2025,Danureksa Sarana Cipta,SUKU DINAS LINGKUNGAN HIDUP KOTA ADMINISTRASI JAKARTA UTARA - 2.11.0.00.0.00.01.0002,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,13.7359401873,244,supplier_prior_contract_share_year,50.9421606031,supplier_prior_package_count_year,14,hps_to_pagu_ratio,1.56565077399
10016549000,2025,PT. BUMI MADANI,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA SELATAN - 1.04.0.00.0.00.01.0004,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,13.7331274726,245,supplier_prior_contract_share_year,49.8979025575,bid_submission_duration_days,8.5097806494,contract_to_hps_ratio,3.62897707798
10050459000,2025,Danureksa Sarana Cipta,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA TIMUR - 1.04.0.00.0.00.01.0005,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,13.6905021862,246,supplier_prior_contract_share_year,54.6428962597,supplier_prior_package_count_year,12,bid_submission_duration_days,0.733142129876
10055857000,2025,PT. SEWUN INDO KONSULTAN,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,13.5292889512,247,supplier_prior_contract_share_year,53.1076559391,supplier_prior_package_count_year,12,evaluation_duration_days,0.974082348066
10038865000,2025,PT. YURIA ADARI KONSULTAN,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,13.2222774253,248,supplier_prior_work_unit_contract_share_year,46.1844548457,hps_to_pagu_ratio,8.94077916975,supplier_prior_contract_share_year,7.6483999927
10075553000,2025,PT. METTANA,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,false,train,13.1267513988,249,supplier_prior_contract_share_year,57.3088570855,evaluation_duration_days,2.65513231605,bid_submission_duration_days,2.21009027516
59335127,2024,PT. HUTAMA KARYA (PERSERO),UNIT PENGELOLA PRASARANA DAN SARANA PENDIDIKAN - 1.01.0.00.0.00.01.0039,Tender,Pekerjaan Konstruksi,false,train,13.0946773986,250,hps_to_pagu_ratio,48.3839281531,procurement_type_code,5,log_contract_value,4.19216032483
10118497000,2026,PT. ARCHININE REKA CONSULTANT,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA SELATAN - 1.02.0.00.0.00.01.0004,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,true,evaluation,12.9715637088,251,hps_to_pagu_ratio,57.4856570499,work_unit_supplier_hhi_prior_package_count_year,3.3724537986,evaluation_duration_days,1.49497841444
